Prob.BN2	Prob.EZB	Prob.MCD	Prob.N1	Prob.SDT	Prob.A53
0.7719879662747636	0.008292223310953731	0.0005754039590924701	0.9961576857231562	0.0011228155167466263	0.0002619820701139268
0.012611377098927392	0.008292223310953731	0.0019429943949474335	0.07645806771443531	0.03562587147213035	0.9999999999995132
0.18756245835622332	0.008292223310953731	0.0005168191831502508	0.07645806771443531	0.0011228155167466263	0.4754789691595418
0.012611377098927392	0.008292223310953731	0.0058607763333276015	0.07645806771443531	0.0011228155167466263	0.001124031047190927
0.5068887987547909	0.018124240409614387	0.9999969598381573	0.2352064573991882	0.036120200992019534	0.0002619820701139268
0.06231065437047925	0.008292223310953731	0.009276414590958315	0.9995819247965803	0.20335379743310358	0.00899948434839393
0.012611377098927392	0.008292223310953731	0.00016010765485120784	0.07645806771443531	0.00858904898137494	0.008232850747515784
0.18756245835622332	0.07076038211471151	0.0064422084001141255	0.07645806771443531	0.0011228155167466263	0.9999930976901634
0.012611377098927392	0.018124240409614387	0.003665941246251685	0.07645806771443531	0.0011228155167466263	0.9820922179250177
0.11597564920780219	0.008292223310953731	0.9986604045684713	0.07645806771443531	0.004394149059295685	0.0052584964276245795
0.07038678727970778	0.008292223310953731	2.007293268169942e-05	0.9961576857231562	0.007951529043392939	0.0019293917152323407
0.4390588981850593	0.008292223310953731	0.03183850288230163	0.07645806771443531	0.0011228155167466263	0.0002619820701139268
0.02459565168374115	0.043037581890893586	0.9998775128825228	0.07645806771443531	0.008662379746538084	0.034492785494379806
0.012611377098927392	0.008292223310953731	0.0005338884241332704	0.07645806771443531	0.0011228155167466263	0.008232850747515784
0.16937612641684552	0.018124240409614387	0.6418537229554059	0.07645806771443531	0.0011228155167466263	0.9998913875024722
0.012611377098927392	0.008292223310953731	0.999377191300904	0.07645806771443531	0.04364381173329047	0.0019293917152323407
0.6368918454132012	0.8817226263958217	6.15924633171168e-05	0.07645806771443531	0.0027235693894644324	0.0002619820701139268
0.4742216349160898	0.008292223310953731	0.9999999902092187	0.07645806771443531	0.0011228155167466263	0.0024773829468183652
0.012611377098927392	0.0903150250648154	0.0029159009898385743	0.07645806771443531	0.037820472876294656	0.9999999994143947
0.012611377098927392	0.0903150250648154	0.9998558642743974	0.07645806771443531	0.004394149059295685	0.001124031047190927
0.012611377098927392	0.008292223310953731	0.00018100141196503419	0.07645806771443531	0.0011228155167466263	0.0002619820701139268
0.11538869987789983	0.018124240409614387	0.0398744867743696	0.07645806771443531	0.0011228155167466263	0.001124031047190927
0.31952888712251165	0.008292223310953731	0.9764429732689506	0.07645806771443531	0.22602816868849956	0.2214141475526262
0.032985751438644885	0.018124240409614387	0.9979468938239158	0.07645806771443531	0.0011228155167466263	0.0007356512990544863
0.6022048120544863	0.0179599050628251	0.9999999994331659	0.07645806771443531	0.022662478067886314	0.15923532863059564
0.012611377098927392	0.008292223310953731	0.22361929555951524	0.07645806771443531	0.0011228155167466263	0.9999989352233494
0.7812706521678545	0.008292223310953731	0.9999463119002817	0.07645806771443531	0.5376569388968917	0.005401485325216109
0.25620588017168255	0.008292223310953731	2.007293268169942e-05	0.07645806771443531	0.0011228155167466263	0.0002619820701139268
0.012611377098927392	0.008292223310953731	6.15924633171168e-05	0.2352064573991882	0.007706439475444391	0.03791240629523713
0.012611377098927392	0.008292223310953731	0.0007213206595806733	0.07645806771443531	0.0011228155167466263	0.9999999824213368
0.07038678727970778	0.9463994598511285	0.009276414590958315	0.9989627683326175	0.9469051724401792	0.9350233756813524
0.012611377098927392	0.018124240409614387	0.09483672460896198	0.07645806771443531	0.0048022266044252205	0.7074109797462506
0.03325413447194583	0.008292223310953731	0.9994692003095983	0.07645806771443531	0.0011228155167466263	0.007888178454804644
0.1507207243938139	0.008292223310953731	0.00012051349465913061	0.07645806771443531	0.0011228155167466263	0.0012927674819174825
0.012611377098927392	0.008292223310953731	0.0027102924297027174	0.07645806771443531	0.0011228155167466263	0.0002619820701139268
0.046196672853035387	0.9996343336099406	0.3666216793358968	0.07645806771443531	0.013260626564296454	0.0024773829468183652
0.1300427175651417	0.018124240409614387	0.9815287180448632	0.07645806771443531	0.0011228155167466263	0.0002619820701139268
0.032985751438644885	0.008292223310953731	0.12866585931497684	0.07645806771443531	0.007706439475444391	0.0002619820701139268
0.5147764068651155	0.062147143729826465	0.9999025097024599	0.07645806771443531	0.0011228155167466263	0.0016905836055613704
0.31308298241667426	0.018124240409614387	0.0011371345116849183	0.07645806771443531	0.0011228155167466263	0.0012444896401950358
0.012611377098927392	0.008292223310953731	0.001656855671338478	0.07645806771443531	0.0048178178274466904	0.9999832993615201
0.0733972136594015	0.08978312160860752	0.3070562704061207	0.07645806771443531	0.0011228155167466263	0.0002619820701139268
0.032985751438644885	0.062147143729826465	0.9859158441604968	0.07645806771443531	0.0011228155167466263	0.0002619820701139268
0.012611377098927392	0.008292223310953731	0.07650133748787065	0.07645806771443531	0.009453898609268357	0.0002619820701139268
0.012611377098927392	0.026830411568439544	0.9999658195929735	0.07645806771443531	0.8508264898622924	0.03827733363339889
0.012611377098927392	0.018124240409614387	0.1717169419690296	0.07645806771443531	0.0048022266044252205	0.9299400125471707
0.20127064882575943	0.05764094111233435	0.9999984365488219	0.07645806771443531	0.5955450167711559	0.009158890185497207
0.12926297899231518	0.018124240409614387	0.03779998085340493	0.4329381792057683	0.4816705275161807	0.0002619820701139268
0.02459565168374115	0.0533792274763881	0.3086515830707472	0.07645806771443531	0.016475051277687804	0.038615203779869545
0.7285040844041728	0.0533792274763881	0.0023869225149355565	0.07645806771443531	0.048923971291659415	0.7369899728676047
0.08471650063321075	0.062147143729826465	0.0013463028765942284	0.07645806771443531	0.005869864883438161	0.0002619820701139268
0.9590856542989342	0.008292223310953731	0.0038535080437277673	0.07645806771443531	0.009453898609268357	0.001124031047190927
0.012611377098927392	0.008292223310953731	0.0011886021276631506	0.07645806771443531	0.0011228155167466263	0.036623047414307636
0.1300427175651417	0.008292223310953731	0.9999999973262463	0.07645806771443531	0.0048178178274466904	0.9993979212801628
0.4184518769663138	0.0179599050628251	0.9999891207737496	0.07645806771443531	0.013260626564296454	0.0007356512990544863
0.012611377098927392	0.008292223310953731	0.9999999781046948	0.07645806771443531	0.005882134996971367	0.0030593041397083682
0.012611377098927392	0.008292223310953731	0.30298817742481227	0.07645806771443531	0.0011228155167466263	0.008232850747515784
0.012611377098927392	0.018124240409614387	2.007293268169942e-05	0.07645806771443531	0.008509649190039392	0.15194605272755143
0.38152805209559304	0.062147143729826465	0.9155202665538995	0.07645806771443531	0.09841881206504316	0.9999905443475202
0.9997962846522742	0.12761729130751104	2.007293268169942e-05	0.07645806771443531	0.0011228155167466263	0.0002619820701139268
0.012611377098927392	0.008292223310953731	0.00017088397139139837	0.07645806771443531	0.0048022266044252205	0.0007356512990544863
0.9536015695618715	0.008292223310953731	0.9750784257492495	0.07645806771443531	0.01747240520446254	0.013474627332038084
0.012611377098927392	0.0179599050628251	0.4232128681593949	0.07645806771443531	0.021002192889797638	0.009108190740715985
0.012611377098927392	0.26276080933956497	0.017289153070605905	0.07645806771443531	0.0011228155167466263	0.007004220160407085
0.2380773583400847	0.008292223310953731	2.007293268169942e-05	0.07645806771443531	0.0011228155167466263	0.999952066198394
0.9984915223364245	0.521254524558624	0.09941626635451092	0.07645806771443531	0.02812431553273555	0.0006801765455128492
0.7033773766732846	0.024907272135625363	0.00208886820556677	0.07645806771443531	0.0693062410033457	0.0019293917152323407
0.23656041519141316	0.008292223310953731	0.0005026441756576756	0.07645806771443531	0.0048022266044252205	0.0337102493214558
0.07038678727970778	0.008292223310953731	0.004294993158775858	0.9961576857231562	0.0011228155167466263	0.005401485325216109
0.012611377098927392	0.018124240409614387	0.9827311537470936	0.07645806771443531	0.0011228155167466263	0.003350860194122196
0.02459565168374115	0.29933336394028803	0.0474701418139347	0.07645806771443531	0.0011228155167466263	0.9999999742673118
0.991952806493698	0.008292223310953731	0.002065224437705198	0.07645806771443531	0.0011228155167466263	0.0002619820701139268
0.19214696915578447	0.32648393184577346	0.4584412314380772	0.07645806771443531	0.0048178178274466904	0.0019293917152323407
0.15449902452605652	0.018124240409614387	4.0582401412646766e-05	0.07645806771443531	0.0011228155167466263	0.0019293917152323407
0.012611377098927392	0.008292223310953731	0.0038389450967769383	0.07645806771443531	0.0011228155167466263	0.0002619820701139268
0.012611377098927392	0.008292223310953731	0.01841826609072948	0.07645806771443531	0.0011228155167466263	0.0002619820701139268
0.16937612641684552	0.062147143729826465	2.007293268169942e-05	0.07645806771443531	0.0048022266044252205	0.008232850747515784
0.012611377098927392	0.008292223310953731	0.046582012363981254	0.07645806771443531	0.0011228155167466263	0.0007356512990544863
0.3795524107251185	0.008292223310953731	0.9999959228569696	0.07645806771443531	0.00444012752782027	0.009988615626577395
0.7767008578736985	0.026830411568439544	0.9896549205051725	0.07645806771443531	0.2036901624250462	0.0002619820701139268
0.012611377098927392	0.008292223310953731	0.9999987349795171	0.07645806771443531	0.015620984123310401	0.0009552642840583701
0.08471650063321075	0.26276080933956497	0.013059475341190622	0.07645806771443531	0.0011228155167466263	0.005401485325216109
0.012611377098927392	0.008292223310953731	0.0019469757959982026	0.07645806771443531	0.0011228155167466263	0.9999976757025281
0.06231065437047925	0.008292223310953731	0.00018418513273595825	0.07645806771443531	0.0011228155167466263	0.0002619820701139268
0.9590856542989342	0.062147143729826465	0.0010858184896154555	0.07645806771443531	0.010766827937615173	0.0019293917152323407
0.012611377098927392	0.008292223310953731	0.002159027483490862	0.07645806771443531	0.0011228155167466263	0.0007356512990544863
0.99999486693075	0.0571391527132549	0.001362265690318047	0.07645806771443531	0.022879572679828045	0.4056159931493579
0.7139728009994705	0.12761729130751104	0.06291171111068083	0.07645806771443531	0.9999996744356072	0.0019293917152323407
0.012611377098927392	0.0533792274763881	0.03584884945416722	0.07645806771443531	0.0011228155167466263	0.0009552642840583701
0.012611377098927392	0.05764094111233435	0.0012862040323826614	0.07645806771443531	0.007520327153927255	0.9999999986362411
0.012611377098927392	0.024907272135625363	0.9998436144148244	0.07645806771443531	0.00850470265519795	0.0058564951729783
0.31308298241667426	0.018124240409614387	0.5512516732624756	0.07645806771443531	0.007706439475444391	0.003420818494039331
0.08471650063321075	0.12761729130751104	0.9984879044597509	0.07645806771443531	0.04783536488662129	0.001124031047190927
0.02459565168374115	0.008292223310953731	0.10815194951625107	0.07645806771443531	0.0048178178274466904	0.0011221698423885648
0.012611377098927392	0.062147143729826465	0.00018100141196503419	0.07645806771443531	0.0011228155167466263	0.9999534866470937
0.9929058844432588	0.018124240409614387	0.005286526670391218	0.07645806771443531	0.0011228155167466263	0.0002619820701139268
0.9792626391928654	0.026960571037278693	0.009646054711114876	0.07645806771443531	0.0011228155167466263	0.0002619820701139268
0.012611377098927392	0.008292223310953731	0.00021398729754198813	0.07645806771443531	0.0011228155167466263	0.9992945663746137
0.012611377098927392	0.018124240409614387	0.08693992543360578	0.07645806771443531	0.028213479169772283	0.0019293917152323407
0.3833816433012754	0.008292223310953731	0.6076070028145221	0.07645806771443531	0.009545697818153433	0.28010694386232105
0.3687413385376642	0.008292223310953731	0.00208886820556677	0.2352064573991882	0.8538294994556967	0.0002619820701139268
0.9016362760338709	0.026960571037278693	0.08895698344391899	0.07645806771443531	0.0011228155167466263	0.0012928620441987671
0.06359134325154668	0.018124240409614387	0.00153304260731314	0.07645806771443531	0.02265804529086811	0.0007356512990544863
0.08471650063321075	0.026960571037278693	2.007293268169942e-05	0.07645806771443531	0.044776049586702504	0.0002619820701139268
0.7128746084070386	0.026960571037278693	0.007358217044463837	0.07645806771443531	0.5588513058455055	0.5109279945413414
0.9998906448892384	0.0752956113439125	0.1036331323373191	0.07645806771443531	0.3202574887373435	0
0.8420217951968674	0.0179599050628251	0.023649581360061386	0.07645806771443531	0.5138087041060678	0.045383167244002334
0.36177544682577517	0.018124240409614387	0.9999999996635477	0.07645806771443531	0.843633320528952	0.0019293917152323407
0.31308298241667426	0.043037581890893586	0.06759526785169868	0.07645806771443531	0.005869864883438161	0.10431100931435944
0.7174328942781085	0.1234091906344342	0.005588602686228313	0.2352064573991882	0.7336014931485078	0.0002619820701139268
0.36177544682577517	0.024907272135625363	0.9999999345784801	0.07645806771443531	0.2898369524164938	0.0002619820701139268
0.9077786410663629	0.008292223310953731	2.007293268169942e-05	0.07645806771443531	0.006696015974799098	0.008232850747515784
0.012611377098927392	0.052912455944472754	0.0016586496481391635	0.9961576857231562	0.9985311208511115	0.0002619820701139268
0.012611377098927392	0.018124240409614387	2.007293268169942e-05	0.07645806771443531	0.0011228155167466263	0.0007356512990544863
0.9965067958425359	0.0179599050628251	0.9739921245704816	0.07645806771443531	0.021356531903931282	0.0002619820701139268
0.25620588017168255	0.08101557791731227	0.037340480279477686	0.07645806771443531	0.0011228155167466263	0.0002619820701139268
0.012611377098927392	0.018124240409614387	0.0027102924297027174	0.07645806771443531	0.0011228155167466263	0.0012167040258418652
0.012611377098927392	0.008292223310953731	0.00011993818979961038	0.07645806771443531	0.03236507402225573	0.0002619820701139268
0.03857467499424158	0.008292223310953731	0.9969846703399655	0.07645806771443531	0.0011228155167466263	0.7069020233963214
0.012611377098927392	0.0179599050628251	0.8914880624773858	0.07645806771443531	0.02041443797882235	0.30325239484162475
0.03478341372198291	0.0752956113439125	0.9999999996548194	0.07645806771443531	0.754814417523767	0
0.9998678406810008	0.4046760476287568	0.02325437103154418	0.07645806771443531	0.025518115753738177	0.008327936101816197
0.5778062272827095	0.024907272135625363	0.7292081542463823	0.07645806771443531	0.0048022266044252205	0.0002619820701139268
0.012611377098927392	0.1439119597703151	0.0005352598360670909	0.07645806771443531	0.05763784783171952	0.999990263557865
0.5456849604372246	0.008292223310953731	0.00606573538821412	0.07645806771443531	0.0011228155167466263	0.019830862316984922
0.02459565168374115	0.008292223310953731	0.638105137424767	0.07645806771443531	0.0011228155167466263	0.99944745757168
0.012611377098927392	0.008292223310953731	0.3004157242363942	0.07645806771443531	0.00890217592763903	0.0018481250306032677
0.012611377098927392	0.008292223310953731	0.0016889567462869317	0.07645806771443531	0.0011228155167466263	0.8382657351259045
0.02459565168374115	0.008292223310953731	0.9999980613871429	0.07645806771443531	0.22528792503426515	0.013363108420995263
0.07038678727970778	0.061661486043373105	0.01261499925277205	0.07645806771443531	0.009453898609268357	0.045383167244002334
0.03325413447194583	0.008292223310953731	0.011059464173237627	0.07645806771443531	0.08459388890876045	0.03797296723866673
0.012611377098927392	0.3088599081034871	0.020067091294567775	0.07645806771443531	0.00444012752782027	0.0007356512990544863
0.012611377098927392	0.0179599050628251	0.0004957260824436056	0.07645806771443531	0.0027235693894644324	0.0019293917152323407
0.012611377098927392	0.12079185733978876	0.5708970507394342	0.07645806771443531	0.016475051277687804	0.0002619820701139268
0.3833816433012754	0.008292223310953731	0.0010064775560537304	0.07645806771443531	0.0011228155167466263	0.001124031047190927
0.012611377098927392	0.008292223310953731	0.9999893331145182	0.07645806771443531	0.4051023780447047	0.9999849684607793
0.02459565168374115	0.018124240409614387	0.00024245999465211189	0.07645806771443531	0.0011228155167466263	0.0019293917152323407
0.08471650063321075	0.008292223310953731	0.013186894686137792	0.07645806771443531	0.01155488720533501	0.05473911196650093
0.012611377098927392	0.008292223310953731	0.0355658261194974	0.07645806771443531	0.00850470265519795	0.8591654364858432
0.032985751438644885	0.16589703650706802	0.5732484663451206	0.07645806771443531	0.19004258496483203	0.0002619820701139268
0.9749555061088316	0.026960571037278693	0.02445620813630156	0.07645806771443531	0.08439701557599347	0.0002619820701139268
0.03325413447194583	0.008292223310953731	0.997377006351156	0.07645806771443531	0.0011228155167466263	0.0019293917152323407
0.012611377098927392	0.008292223310953731	0.2301594466025015	0.9989627683326175	0.009453898609268357	0.0019293917152323407
0.9834949501181315	0.2371011068724269	0.0009073754891635182	0.07645806771443531	0.009545697818153433	0.0019293917152323407
0.032985751438644885	0.008292223310953731	0.0016932901830171597	0.07645806771443531	0.1897411151653165	0.01045241259906138
0.18756245835622332	0.008292223310953731	0.10125725473460212	0.07645806771443531	0.0011228155167466263	0.015875106960004742
0.0538101932450947	0.5073550624982748	8.65092550625649e-05	0.9995819247965803	0.006696015974799098	0.0012444896401950358
0.22832345366294962	0.008292223310953731	0.006516779509206669	0.4329381792057683	0.029590987121394376	0.0002619820701139268
0.999663563764374	0.008292223310953731	0.06820835172537372	0.07645806771443531	0.02089327761128814	0.001124031047190927
0.012611377098927392	0.018124240409614387	0.001566065440534194	0.07645806771443531	0.0011228155167466263	0.0007356512990544863
0.04891694584123721	0.018124240409614387	0.004294993158775858	0.07645806771443531	0.007706439475444391	0.1930839060675172
0.012611377098927392	0.008292223310953731	0.0028025913715551205	0.07645806771443531	0.0022205428425468333	0.0002619820701139268
0.012611377098927392	0.018124240409614387	0.9890072380996285	0.07645806771443531	0.0011228155167466263	0.09219608166074524
0.06309409815562904	0.008292223310953731	0.9986971341697508	0.07645806771443531	0.0011228155167466263	0.04164739289786633
0.35526723337925764	0.059740669582272456	4.5516568802336465e-05	0.07645806771443531	0.013431017047282423	0.0002619820701139268
0.07038678727970778	0.008292223310953731	0.0023994494648539324	0.07645806771443531	0.0022205428425468333	0.0011221698423885648
0.06231065437047925	0.07076038211471151	8.65092550625649e-05	0.9961576857231562	0.004394149059295685	0.019431072151121158
0.03325413447194583	0.008292223310953731	0.9960409475028337	0.07645806771443531	0.31595554823736904	0.5225746595396834
0.012611377098927392	0.008292223310953731	0.0001665491711492161	0.07645806771443531	0.0011228155167466263	0.9999991429952335
0.012611377098927392	0.008292223310953731	2.007293268169942e-05	0.07645806771443531	0.06680246170095705	0.7049642886791889
0.012611377098927392	0.008292223310953731	0.0021732862108286744	0.07645806771443531	0.0011228155167466263	0.0002619820701139268
0.9999450262741226	0.0837110222750891	0.9600560618044879	0.07645806771443531	0.0011228155167466263	0.0019293917152323407
0.012611377098927392	0.1380088550589025	0.9999990399416291	0.07645806771443531	0.6647921766611423	0.0002619820701139268
0.9749555061088316	0.024907272135625363	0.00017088397139139837	0.07645806771443531	0.007706439475444391	0.0002619820701139268
0.02459565168374115	0.008292223310953731	0.9999999886633507	0.07645806771443531	0.0011228155167466263	0.9121039196460831
0.032985751438644885	0.008292223310953731	0.00987718403495101	0.07645806771443531	0.0011228155167466263	0.0002619820701139268
0.08471650063321075	0.008292223310953731	0.06792326557289988	0.07645806771443531	0.0048022266044252205	0.0019293917152323407
0.012611377098927392	0.008292223310953731	2.007293268169942e-05	0.9961576857231562	0.0011228155167466263	0.0002619820701139268
0.9969967723451599	0.18004731104171176	0.025877318037240065	0.07645806771443531	0.005869864883438161	0.0002619820701139268
0.02459565168374115	0.008292223310953731	0.5361659074507206	0.07645806771443531	0.0011228155167466263	0.008219315401227273
0.0538101932450947	0.028906756989371507	0.9999991113731038	0.07645806771443531	0.01747240520446254	0.03205586672522915
0.02459565168374115	0.024907272135625363	0.9999605381886572	0.07645806771443531	0.0048022266044252205	0.00452600738705589
0.012611377098927392	0.008292223310953731	0.13696451324000086	0.07645806771443531	0.06850553777415216	0.6035794996286127
0.046196672853035387	0.008292223310953731	0.9999999997890012	0.07645806771443531	0.06835325102807685	0.0007356512990544863
0.012611377098927392	0.008292223310953731	0.006108530071257923	0.07645806771443531	0.0011228155167466263	0.21983593616384195
0.02459565168374115	0.018124240409614387	0.9982852244097589	0.07645806771443531	0.009453898609268357	0.0016905836055613704
0.012611377098927392	0.008292223310953731	0.011257892259156934	0.07645806771443531	0.00850470265519795	0.013474627332038084
0.7298686171531561	0.008292223310953731	0.9797304355900142	0.07645806771443531	0.033397059178644446	0.0002619820701139268
0.34063334405707213	0.008292223310953731	0.0005391642568316139	0.07645806771443531	0.0011228155167466263	0.001124031047190927
0.0733972136594015	0.1296982753333535	0.9999999489344826	0.07645806771443531	0.009493652517096772	0.0002619820701139268
0.012611377098927392	0.008292223310953731	0.9999993135547602	0.07645806771443531	0.00444012752782027	0.0002619820701139268
0.999935078628724	0.026960571037278693	0.9968953735389728	0.07645806771443531	0.0022205428425468333	0.013363108420995263
0.012611377098927392	0.05687181349548025	0.02466719001808861	0.07645806771443531	0.0027235693894644324	0.0018481250306032677
0.5625657072315444	0.018124240409614387	2.007293268169942e-05	0.07645806771443531	0.0011228155167466263	0.2214905046848301
0.18756245835622332	0.008292223310953731	0.6476109670886587	0.07645806771443531	0.010663318174457781	0.006104845323737047
0.26107348526156465	0.018124240409614387	0.00024362285394652602	0.07645806771443531	0.0011228155167466263	0.005401485325216109
0.40751305752927025	0.008292223310953731	0.7632435068485125	0.07645806771443531	0.005869864883438161	0.0019293917152323407
0.02804490330394418	0.011674989819548634	0.0004087490058919914	0.07645806771443531	0.0840560792010205	0.06320479472307824
0.9994096948918219	0.011674989819548634	0.015600615335084538	0.07645806771443531	0.026245756335284632	0.0002619820701139268
0.09576918210274912	0.011674989819548634	0.00020421264272649312	0.07645806771443531	0.013431017047282423	0.4616940068874058
0.676459086211593	0.008292223310953731	0.9999999973399282	0.07645806771443531	0.4059046254225582	0.001124031047190927
0.9083156590493168	0.05687181349548025	0.8939815225116448	0.07645806771443531	0.12091844518745473	0.0002619820701139268
0.012611377098927392	0.1678327815632337	0.9999870965921274	0.07645806771443531	0.00946307343703119	0.007004220160407085
0.02804490330394418	0.011674989819548634	0.9999981193261075	0.07645806771443531	0.05521431502126537	0.9971792688268216
0.02459565168374115	0.062147143729826465	0.999994363277842	0.07645806771443531	0.00444012752782027	0.0002619820701139268
0.07973277996901226	0.025415133415125926	0.998909784929445	0.07645806771443531	0.6291675880046462	0.0002619820701139268
0.012611377098927392	0.0179599050628251	0.003446016488641208	0.9989627683326175	0.03910600490130539	0.06029543628127459
0.06231065437047925	0.1908764960005908	0.0005627631829953791	0.07645806771443531	0.0011228155167466263	0.17702034535546046
